club_ID,club_Name,city,state,country,Address,timestamp_Updated,distance,course_ID,course_Name,num_Holes,has_GPS
1.34E+15,A-Ga-Ming Golf Resort,Kewadin,MI,USA,627 Ag A Ming Drive,7/3/2022 12:05,,1.21E+19,Antrim Dells,18,1
1.34E+15,A-Ga-Ming Golf Resort,Kewadin,MI,USA,627 Ag A Ming Drive,7/3/2022 12:05,,1.21E+17,Sundance,18,1
1.34E+15,A-Ga-Ming Golf Resort,Kewadin,MI,USA,627 Ag A Ming Drive,7/3/2022 12:05,,1.21E+17,Torch,18,1
1.42E+17,Alpena Country Club,Alpena,MI,USA,1135 Golf Course Road,6/23/2022 10:24,,1.21E+19,Alpena,18,1
1.42E+17,Alpine Golf Club,Comstock Park,MI,USA,6320 Alpine Nw,6/24/2022 9:05,,1.21E+19,Alpine,18,1
1.27E+12,Alwyn Downs,Marshall,MI,USA,1225 S Kalamazoo Ave,6/25/2022 8:41,,1.21E+14,Alwyn Downs,18,1
1.42E+17,Angels Crossing Golf Club,Vicksburg,MI,USA,3600 East W Avenue,6/30/2022 4:07,,1.21E+19,East,18,1
1.47E+15,Antioch Hills Golf Club,Mesick,MI,USA,5441 W. M-115,9/28/2022 10:40,,1.21E+17,Briar Creek,18,1
1.42E+17,Arbor Hills Country Club,Jackson,MI,USA,1426 Arbor Hills Rd,3/2/2023 9:13,,1.21E+14,18-hole course,18,1
1.42E+17,Arcadia Bluffs,Arcadia,MI,USA,14710 Northwood Hwy,7/5/2022 8:33,,1.21E+19,Arcadia Bluffs,18,1
1.42E+17,Arcadia Bluffs,Arcadia,MI,USA,14710 Northwood Hwy,7/5/2022 8:33,,1.22E+17,South Course,18,1
1.42E+17,Arrowhead Golf Course,Lowell,MI,USA,2170 Alden Nash Ne,9/1/2022 5:54,,1.21E+19,Arrowhead,18,1
1.42E+17,Bald Mountain Golf Club,Lake Orion,MI,USA,3350 Kern Rd,8/19/2022 10:54,,1.11E+17,9-hole course,9,0
1.42E+17,Bald Mountain Golf Club,Lake Orion,MI,USA,3350 Kern Rd,8/19/2022 10:54,,1.21E+19,Championship,18,0
1.42E+17,Battle Creek Country Club,Battle Creek,MI,USA,318 Country Club Dr,7/26/2022 5:56,,1.21E+19,Battle Creek,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,1.11E+19,Links + Links,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,1.21E+19,Links + Quarry,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,1.31E+19,Links + Preserve,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,2.11E+19,Quarry + Links,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,2.21E+19,Quarry + Quarry,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,2.31E+19,Quarry + Preserve,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,3.11E+19,Preserve + Links,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,3.21E+19,Preserve + Quarry,18,1
1.42E+17,Bay Harbor Golf Club,Bay Harbor,MI,USA,5800 Coastal Ridge Drive,9/11/2022 10:38,,3.31E+19,Preserve + Preserve,18,1
1.34E+15,Bay Pointe GC,West Bloomfield Twp,MI,USA,4001 Haggerty Road,7/28/2022 13:11,,1.21E+17,18-hole course,18,1
1.18E+12,Bay Valley,Bay City,Mi,USA,2470 Old Bridge Road,7/29/2022 8:32,,1.21E+14,Bay Valley,18,1
1.28E+12,BAYOU GOLF CLUB,Freeland,MI,USA,4600 N River Rd,9/17/2022 8:02,,1.11E+14,BAYOU GOLF CLUB,9,1
1.42E+17,Beacon Hill Golf Course,Commerce Township,MI,USA,6011 Majestic Oaks Dr,8/2/2022 8:08,,1.21E+19,Beacon Hill,18,1
1.42E+17,Beaver Creek Golf Links,Oakland,MI,USA,850 Stoney Creek Rd,8/16/2022 7:15,,1.21E+19,Myth,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,1.11E+19,Buckeye + Buckeye,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,1.21E+19,Buckeye + Wolverine,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,1.31E+19,Buckeye + Irish,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,2.11E+19,Wolverine + Buckeye,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,2.21E+19,Wolverine + Wolverine,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,2.31E+19,Wolverine + Irish,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,3.11E+19,Irish + Buckeye,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,3.21E+19,Irish + Wolverine,18,1
1.42E+17,Bedford Hills Golf Club,Temperance,MI,USA,6400 Jackman Rd,10/8/2022 8:34,,3.31E+19,Irish + Irish,18,1
1.42E+17,Bedford Valley Golf Course,Battle Creek,MI,USA,23161 Waubascon Road,8/17/2022 9:45,,1.21E+19,Bedford Valley,18,1
1.42E+17,Beech Hollow Golf Course,Freeland,MI,USA,7494 Hospital Rd,8/17/2022 11:54,,1.21E+19,Beech Hollow,18,1
1.19E+12,Begg Park Disc Golf Course,Springfield,MI,USA,53 Military Street,9/18/2023 14:38,,1.21E+14,18-hole course,18,0
1.28E+12,Bella Vista,Coldwater,MI,USA,608 One Straight Drive,8/20/2022 5:33,,1.21E+17,18-hole course,18,1
1.59E+15,Bellaire Centennial Golf Club,Bellaire,MI,USA,3388 West Eddy School Road,9/20/2023 20:56,,1.22E+17,18-hole course,18,0
1.42E+17,Belle River Golf Course,Memphis,MI,USA,12564 Belle River Road,8/22/2022 4:41,,1.21E+19,Belle River,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,1.11E+19,Gold + Gold,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,1.21E+19,Gold + Red,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,1.31E+19,Gold + White,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,2.11E+19,Red + Gold,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,2.21E+19,Red + Red,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,2.31E+19,Red + White,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,3.11E+19,White + Gold,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,3.21E+19,White + Red,18,1
1.42E+17,Bello Woods Golf Club,Macomb,MI,USA,23650 23 Mile Rd,10/8/2022 12:36,,3.31E+19,White + White,18,1
1.47E+15,Belvedere Golf Club,Charlevoix,MI,USA,5731 Marion Center Road,8/23/2022 10:05,,1.21E+17,Belvedere Golf Club,18,1
1.72E+15,Benona Shores,Shelby,MI,USA,3410 Scenic Dr,7/1/2024 17:28,,1.22E+17,Benona Shores,18,0
1.42E+17,Bent Pine Golf Club,Whitehall,MI,USA,2480 Duck Lake Rd,8/25/2022 5:52,,1.21E+19,Bent Pine,18,1
1.42E+17,Berrien Hills Golf Club,Benton Harbor,MI,USA,690 W Napier Ave,8/27/2022 7:53,,1.21E+18,Berrien Hills,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,1.11E+14,Preserve + Preserve,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,1.21E+14,Preserve + Marsh,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,1.31E+14,Preserve + Natural,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,2.11E+14,Marsh + Preserve,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,2.21E+14,Marsh + Marsh,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,2.31E+14,Marsh + Natural,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,3.11E+14,Natural + Preserve,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,3.21E+14,Natural + Marsh,18,1
1.31E+12,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,10/9/2022 12:08,,3.31E+14,Natural + Natural,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,1.11E+19,Briches + Briches,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,1.21E+19,Briches + Woods,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,1.31E+19,Briches + Farms,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,2.11E+19,Woods + Briches,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,2.21E+19,Woods + Woods,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,2.31E+19,Woods + Farms,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,3.11E+19,Farms + Briches,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,3.21E+19,Farms + Woods,18,1
1.42E+17,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,9/2/2022 10:10,,3.31E+19,Farms + Farms,18,1
1.65E+15,Bird Creek GC,Port Austin,MI,USA,7850 N Van Dyke Rd,9/2/2022 11:23,,1.22E+17,18-hole course,18,1
1.42E+17,Birmingham Country Club,Birmingham,MI,USA,1750 Saxon Dr,10/1/2022 6:02,,1.21E+19,Birmingham,18,1
1.42E+17,Black Bear Golf Resort,Vanderbilt,MI,USA,1500 W Alexander Rd,9/6/2022 3:38,,1.21E+19,18-hole course,18,1
1.42E+17,Black Forest at Wilderness Valley,Gaylord,MI,USA,6500 Nicklaus Dr,9/6/2022 14:40,,1.22E+17, WILDERNESS VALLEY,18,1
1.42E+17,Black Forest at Wilderness Valley,Gaylord,MI,USA,6500 Nicklaus Dr,9/6/2022 14:40,,1.21E+19,BLACK FOREST,18,1
1.46E+15,Black Lake Golf Club,Onaway,MI,USA,2800 Maxon Road,9/7/2022 5:16,,1.21E+17,Black Lake,18,1
1.23E+12,Black River Country Club,Port Huron,MI,USA,3300 Country Club Drive,9/7/2022 7:05,,1.21E+14,Black River GC,18,1
1.42E+17,Blackheath Golf Club,Rochester Hills,MI,USA,3311 Rochester Rd,9/8/2022 8:25,,1.21E+19,18-hole course,18,1
1.42E+17,Bloomfield Hills Country Club,Bloomfield Hills,MI,USA,350 W Long Lake Rd,9/10/2022 2:49,,1.21E+19,18-hole course,18,1
1.42E+17,Blossom Trails Golf Club,Benton Harbor,MI,USA,1565 Britain Ave,9/10/2022 8:21,,1.21E+19,Blossom Trails,18,1
1.42E+17,Blythefield Country Club,Belmont,MI,USA,5801 Northland Dr,9/14/2022 3:23,,1.21E+19,Blythefield,18,1
1.42E+17,Boulder Creek Golf Club,Belmont,MI,USA,5750 Brewer Ave Ne,9/20/2022 6:53,,1.21E+19,Boulder Creek,18,1
1.42E+17,Boulder Lakes Country Club,Chesterfield,MI,USA,52100 Fairchild Rd,9/20/2022 6:36,,1.21E+19,Scalawags,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,1.11E+19,Peaks + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,1.21E+19,Peaks + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,1.31E+19,Peaks + Bluffs,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,2.11E+19,Dunes + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,2.21E+19,Dunes + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,2.31E+19,Dunes + Bluffs,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,3.11E+19,Bluffs + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,3.21E+19,Bluffs + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,Oxford,MI,USA,1 Champions Circle,11/10/2022 6:57,,3.31E+19,Bluffs + Bluffs,18,0
1.42E+17,Boyne Highlands Resort ,Harbor Springs,MI,USA,600 Highlands Dr,10/31/2022 9:16,,1.21E+19,Arthur Hills,18,1
1.42E+17,Boyne Highlands Resort ,Harbor Springs,MI,USA,600 Highlands Dr,10/31/2022 9:16,,1.21E+14,Donald Ross,18,1
1.42E+17,Boyne Highlands Resort ,Harbor Springs,MI,USA,600 Highlands Dr,10/31/2022 9:16,,1.21E+19,The Heather,18,1
1.42E+17,Boyne Highlands Resort ,Harbor Springs,MI,USA,600 Highlands Dr,10/31/2022 9:16,,1.21E+19,The Moor,18,1
1.42E+17,Boyne Mountain Resort,Boyne Falls,MI,USA,1 Boyne Mountain Rd,9/22/2022 15:09,,1.21E+19,Alpine,18,1
1.42E+17,Boyne Mountain Resort,Boyne Falls,MI,USA,1 Boyne Mountain Rd,9/22/2022 15:09,,1.21E+19,Monument,18,1
1.42E+17,Brae Burn Golf Club,Plymouth,MI,USA,10860 W Five Mile Rd,9/23/2022 13:14,,1.21E+19,Brae Burn,18,1
1.42E+17,Brae Side Golf Club at Cortland Hills,Rockford,MI,USA,5460 11 Mile Rd Ne,4/14/2021 16:19,,1.21E+18,Brae Side at Cortland Hills,18,0
1.33E+15,Braeside Golf Club,Rockford,MI,USA,5460 11 Mile Rd Ne,4/14/2021 16:19,,1.21E+14,Braeside,18,0
1.42E+17,Bramblewood Golf Course,Holly,MI,USA,2154 Bramblewood Dr,9/24/2022 3:07,,1.21E+19,Bramblewood,18,0
1.42E+17,Branson Bay Golf Course,Mason,MI,USA,215 Branson Bay Dr,9/24/2022 7:36,,1.21E+19,Branson Bay,18,1
1.42E+17,Brentwood Golf & Country Club,White Lake,MI,USA,2450 Havenwood,9/27/2022 14:06,,1.21E+19,Brentwood,18,1
1.21E+12,Brewer Park,Byron Center,MI,USA,399 84Th Street Southeast,9/18/2023 15:07,,1.21E+14,18-hole course,18,1
1.42E+17,Briar Hill Golf Course,Fremont,MI,USA,950 W 40Th St,4/14/2021 16:19,,1.21E+19,Briar Hill,18,0
1.42E+17,Briar Ridge Golf & Country Club,Montrose,MI,USA,11099 W Dodge Rd,9/28/2022 12:23,,1.21E+19,Briar Ridge,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,1.11E+19,Front + Front,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,1.21E+19,Front + Back,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,1.31E+19,Front + East,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,2.11E+19,Back + Front,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,2.21E+19,Back + Back,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,2.31E+19,Back + East,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,3.11E+19,East + Front,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,3.21E+19,East + Back,18,1
1.42E+17,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,11/10/2022 11:37,,3.31E+19,East + East,18,1
1.42E+17,Brigadoon Golf Club,Grant,MI,USA,12559 Bagley Ave,4/14/2021 16:19,,1.21E+19,Blue/Yellow,18,0
1.42E+17,Brigadoon Golf Club,Grant,MI,USA,12559 Bagley Ave,4/14/2021 16:19,,1.21E+19,Red/Blue,18,0
1.42E+17,Brigadoon Golf Club,Grant,MI,USA,12559 Bagley Ave,4/14/2021 16:19,,1.21E+19,Red/Gold,18,0
1.42E+17,Broadmoor Country Club,Caledonia,MI,USA,7725 Kraft Ave Se,10/3/2022 6:33,,1.21E+19,Broadmoor,18,1
1.42E+17,Brookshire Inn & Golf Club,Williamston,MI,USA,205 W Church St,10/7/2022 5:56,,1.21E+19,Brookshire Inn,18,1
1.42E+17,Brookside Golf Course,Saline,MI,USA,6451 Ann Arbor-Saline Rd,10/7/2022 8:29,,1.21E+19,18-hole course,18,1
1.42E+17,Brookwood Golf Club,Burton,MI,USA,6045 Davison Rd,10/8/2022 6:21,,1.21E+19,Brookwood,18,1
1.42E+17,Brookwood Golf Club,Rochester Hills,MI,USA,998 Brookwood Ln E,10/8/2022 5:43,,1.11E+19,9-hole course,9,1
1.42E+17,Brookwood Golf Club,Rochester Hills,MI,USA,998 Brookwood Ln E,10/8/2022 5:43,,1.21E+19,Alternate tees,18,0
1.42E+17,Brookwood Golf Course,Buchanan,MI,USA,1339 Rynearson Rd,10/8/2022 6:40,,1.21E+19,Brookwood,18,1
1.42E+17,Bruce Hills Golf Club,Romeo,MI,USA,6771 Taft Rd,10/11/2022 8:55,,1.21E+19,Bruce Hills,18,1
1.42E+17,Bucks Run Golf Club,Mt. Pleasant,MI,USA,1559 S Chipewa Rd,10/12/2022 14:42,,1.21E+14,Bucks Run,18,1
1.42E+17,Burning Oak Country Club,Roscommon,MI,USA,"4345 Redwood Dr,",10/17/2022 4:54,,1.21E+19,Redwood,18,1
1.42E+17,Burning Tree Golf & Country Club,Macomb,MI,USA,22871 21 Mile Rd,10/17/2022 8:28,,1.21E+19,Burning Tree,18,1
1.42E+17,Burr Oak Golf Course,Parma,MI,USA,3491 N Parma Rd,10/17/2022 12:27,,1.21E+19,Burr Oak,18,1
1.42E+17,Cadillac Country Club,Cadillac,MI,USA,5510 M-55,10/19/2022 6:09,,1.21E+19,Cadillac,18,1
1.42E+17,Calderone Golf Club,Grass Lake,MI,USA,4490 Willis Rd,10/19/2022 12:38,,1.21E+19,Calderone,18,1
1.42E+17,Calumet Golf Club,Calumet,MI,USA,54270 Golf Course Rd,10/20/2022 9:22,,1.11E+18,Calumet,9,1
1.42E+17,Canadian Lakes Country Club,Canadian Lakes,MI,USA,10690 Pierce Road,10/22/2022 5:59,,1.11E+18,Highlands,9,1
1.42E+17,Canadian Lakes Country Club,Canadian Lakes,MI,USA,10690 Pierce Road,10/22/2022 5:59,,1.11E+19,Pines,9,1
1.42E+17,Canadian Lakes Country Club,Canadian Lakes,MI,USA,10690 Pierce Road,10/22/2022 5:59,,1.21E+19,Royal,18,1
1.42E+17,Candlestone Inn Golf & Resort,Belding,MI,USA,8100 N Storey Rd,10/22/2022 9:22,,1.21E+19,Candlestone Inn,18,1
1.42E+17,Captains Club at Woodfield,Grand Blanc,MI,USA,1000 Woodfield Dr,10/28/2022 14:39,,1.21E+19,Captains,18,1
1.42E+17,Carleton Glen Golf Club,Carleton,MI,USA,13470 Grafton Rd,11/1/2022 5:12,,1.21E+18,Carleton Glen,18,1
1.42E+17,Carrington Golf Club,Monroe,MI,USA,911 St James Park Ave,11/3/2022 7:00,,1.21E+19,Carrington,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,1.11E+19,East + East,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,1.21E+19,East + West,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,1.31E+19,East + South,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,2.11E+19,West + East,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,2.21E+19,West + West,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,2.31E+19,West + South,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,3.11E+19,South + East,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,3.21E+19,South + West,18,1
1.42E+17,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,1/20/2023 10:19,,3.31E+19,South + South,18,1
1.42E+17,Cascades Golf Club,Jackson,MI,USA,1992 Warren Ave,11/4/2022 13:36,,1.21E+14,18-hole course,18,1
1.42E+17,Castle Creek Golf Club,Lum,MI,USA,5191 Lum Rd,11/5/2022 9:21,,1.21E+19,18-hole course,18,1
1.42E+17,Cattails Golf Club,South Lyon,MI,USA,57737 W 9 Mile Rd,11/9/2022 3:27,,1.21E+19,Cattails,18,1
1.42E+17,Cedar Chase Golf Club,Cedar Springs,MI,USA,7551 - 17 Mile Rd Ne,11/10/2022 13:21,,1.21E+19,Cedar Chase,18,1
1.42E+17,Cedar Creek Golf Course,Battle Creek,MI,USA,14000 Renton Rd,11/10/2022 5:40,,1.21E+19,Cedar Creek,18,1
1.42E+17,Cedar Farms Golf Club ,Battle Creek,MI,USA,12111 S Helmer Rd,11/10/2022 9:53,,1.21E+19,Cedar Farm,18,1
1.42E+17,Cedar Glen Golf Club,New Baltimore,MI,USA,36860 Twenty Five Mile Rd,1/10/2023 8:59,,1.21E+19,Cedar Glen,18,1
1.42E+17,Cedar Valley Golf Course,Comins,MI,USA,3757 N Weaver Rd,11/12/2022 10:30,,1.21E+19,Cedar Valley,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,1.11E+18,Sunrise + Sunrise,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,1.21E+18,Sunrise + Midday,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,1.31E+18,Sunrise + Sunset,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,2.11E+18,Midday + Sunrise,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,2.21E+18,Midday + Midday,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,2.31E+18,Midday + Sunset,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,3.11E+18,Sunset + Sunrise,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,3.21E+18,Sunset + Midday,18,1
1.42E+17,Centennial Acres Golf Club,Sunfield,MI,USA,12485 Dow Rd,1/20/2023 11:03,,3.31E+18,Sunset + Sunset,18,1
1.42E+17,Centerview Golf Course,Adrian,MI,USA,5640 N Adrian Hwy,11/15/2022 5:02,,1.21E+19,Centerview,18,1
1.42E+17,Champion Hill Golf Club,Beulah,MI,USA,501 N Marshall Rd,1/19/2023 9:43,,1.21E+19,Champion Hill,18,1
1.42E+17,Chandler Park Golf Course,Detroit,MI,USA,12801 Chandler Park Dr,1/23/2023 17:34,,1.21E+14,18-hole course,18,1
1.42E+17,Chardell Golf Course,Bath,MI,USA,4646 E Howe Rd,1/17/2023 11:42,,1.11E+19,Chardell,9,1
1.42E+17,Charlevoix Country Club,Charlevoix,MI,USA,9600 Clubhouse Dr,1/20/2023 9:16,,1.21E+19,Charlevoix,18,1
1.47E+15,Charlevoix Golf Club,Charlevoix,MI,USA,400 Fairway Drive,1/21/2023 14:15,,1.11E+17,9-hole course,9,1
1.42E+17,Chase Hammond Golf Course,Muskegon,MI,USA,2454 Putnam Rd,11/19/2022 5:19,,1.21E+19,Chase Hammond,18,1
1.42E+17,Cheboygan Golf & Country Club,Cheboygan,MI,USA,1431 Old Mackinaw Rd,11/26/2022 4:27,,1.21E+19,Cheboygan,18,1
1.42E+17,Chemung Hills Country Club,Howell,MI,USA,3125 Golf Club Rd,11/26/2022 10:49,,1.21E+14,18-hole course,18,1
1.42E+17,Cherry Creek Golf Club,Shelby Township,MI,USA,52000 Cherry Creek Dr,11/30/2022 7:30,,1.21E+19,18-hole course,18,1
1.42E+17,Cherrywood Golf Club,Ottawa Lake,MI,USA,7910 Whiteford Center Rd,2/22/2023 3:56,,1.11E+19,Cherrywood,9,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,1.11E+19,Blue Bird + Blue Bird,18,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,1.21E+19,Blue Bird + Red Fox,18,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,1.31E+19,Blue Bird + White Tail,18,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,2.11E+19,Red Fox + Blue Bird,18,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,2.21E+19,Red Fox + Red Fox,18,1
1.42E+17,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2/22/2023 11:07,,2.31E+19,Red Fox + White Tail,18,1
