"club_id","club_name","city","state","country","address","timestamp_updated","distance","course_id","course_name","num_holes","has_gps","zip_code","lat","lng"
"141520610923847000","Alpine Golf Club","Comstock Park","MI","USA","6320 Alpine Nw","2022-06-24 09:05:47",NULL,"012141520849386649829","Alpine",18,True,NULL,NULL,NULL
"141520610924212000","Arrowhead Golf Course","Lowell","MI","USA","2170 Alden Nash Ne","2022-09-01 05:54:47",NULL,"012141520849523829630","Arrowhead",18,True,NULL,NULL,NULL
"141520610924935000","Belle River Golf Course","Memphis","MI","USA","12564 Belle River Road","2022-08-22 04:41:42",NULL,"012141520850075772750","Belle River",18,True,NULL,NULL,NULL
"1719850046607060","Benona Shores","Shelby","MI","USA","3410 Scenic Dr","2024-07-01 17:28:27",NULL,"0121719850992417531","Benona Shores",18,False,NULL,NULL,NULL
"1229392259365","Black River Country Club","Port Huron","MI","USA","3300 Country Club Drive","2022-09-07 07:05:55",NULL,"0121229392259365","Black River GC",18,True,NULL,NULL,NULL
"141520610926044000","Boulder Creek Golf Club","Belmont","MI","USA","5750 Brewer Ave Ne","2022-09-20 06:53:50",NULL,"012141520850915208629","Boulder Creek",18,True,NULL,NULL,NULL
"141520610926608000","Brae Side Golf Club at Cortland Hills","Rockford","MI","USA","5460 11 Mile Rd Ne","2021-04-14 16:19:38",NULL,"01214152085152674427","Brae Side at Cortland Hills",18,False,NULL,NULL,NULL
"1332247669768470","Braeside Golf Club","Rockford","MI","USA","5460 11 Mile Rd Ne","2021-04-14 16:19:06",NULL,"0121332247557796","Braeside",18,False,NULL,NULL,NULL
"1212411934261","Brewer Park","Byron Center","MI","USA","399 84Th Street Southeast","2023-09-18 15:07:20",NULL,"0121212411934261","18-hole course",18,True,NULL,NULL,NULL
"141520610926987000","Briar Hill Golf Course","Fremont","MI","USA","950 W 40Th St","2021-04-14 16:19:38",NULL,"012141520851645389399","Briar Hill",18,False,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"011141520851737654630","Front + Front",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"012141520851737654630","Front + Back",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"013141520851737654630","Front + East",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"021141520851737654630","Back + Front",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"022141520851737654630","Back + Back",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"023141520851737654630","Back + East",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"031141520851737654630","East + Front",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"032141520851737654630","East + Back",18,True,NULL,NULL,NULL
"141520610927182000","Briarwood Golf Club","Caledonia","MI","USA","2900 92Nd St Se","2022-11-10 11:37:41",NULL,"033141520851737654630","East + East",18,True,NULL,NULL,NULL
"141520610927386000","Broadmoor Country Club","Caledonia","MI","USA","7725 Kraft Ave Se","2022-10-03 06:33:44",NULL,"012141520851928791231","Broadmoor",18,True,NULL,NULL,NULL
"141520610928190000","Burning Oak Country Club","Roscommon","MI","USA","4345 Redwood Dr,","2022-10-17 04:54:19",NULL,"012141520852218904446","Redwood",18,True,NULL,NULL,NULL
"141520610928594000","Calderone Golf Club","Grass Lake","MI","USA","4490 Willis Rd","2022-10-19 12:38:16",NULL,"012141520852376208199","Calderone",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"011141520852671205713","East + East",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"012141520852671205713","East + West",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"013141520852671205713","East + South",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"021141520852671205713","West + East",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"022141520852671205713","West + West",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"023141520852671205713","West + South",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"031141520852671205713","South + East",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"032141520852671205713","South + West",18,True,NULL,NULL,NULL
"141520610929273000","Cascade Hills Country Club","Grand Rapids","MI","USA","3725 Cascade Rd Se","2023-01-20 10:19:34",NULL,"033141520852671205713","South + South",18,True,NULL,NULL,NULL
"141520610929555000","Cedar Chase Golf Club","Cedar Springs","MI","USA","7551 - 17 Mile Rd Ne","2022-11-10 13:21:22",NULL,"012141520852845635417","Cedar Chase",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"011141520853453580670","Blue Bird + Blue Bird",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"012141520853453580670","Blue Bird + Red Fox",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"013141520853453580670","Blue Bird + White Tail",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"021141520853453580670","Red Fox + Blue Bird",18,True,NULL,NULL,NULL
"141520610929363000","Cascades Golf Club","Jackson","MI","USA","1992 Warren Ave","2022-11-04 13:36:51",NULL,"0121249961527458","18-hole course",18,True,"49203",NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"022141520853453580670","Red Fox + Red Fox",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"023141520853453580670","Red Fox + White Tail",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"031141520853453580670","White Tail + Blue Bird",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"032141520853453580670","White Tail + Red Fox",18,True,NULL,NULL,NULL
"141520610931080000","Cheshire Hills Golf Club","Allegan","MI","USA","3829 102Nd Ave","2023-02-22 11:07:24",NULL,"033141520853453580670","White Tail + White Tail",18,True,NULL,NULL,NULL
"141520610954209000","Clear Lake Golf Club","Big Rapids","MI","USA","14777 150Th Ave","2022-12-19 05:55:24",NULL,"01214152086528793998","Clear Lake",18,True,NULL,NULL,NULL
"141520610932963000","Crestview Golf Course","Zeeland","MI","USA","6279 96Th Ave","2023-03-20 10:06:42",NULL,"012141520854423766590","Crestview",18,True,NULL,NULL,NULL
"141520610933557000","Crystal Springs Country Club","Caledonia","MI","USA","7177 Kalamazoo Ave Se","2023-05-23 10:59:59",NULL,"012141520854754836074","StoneWater",18,True,NULL,NULL,NULL
"141520610934056000","Deer Run Golf Course","Lowell","MI","USA","13955 Cascade Se","2023-05-26 10:58:27",NULL,"012141520854984237125","Deer Run",18,True,NULL,NULL,NULL
"141520610934390000","Devils Lake Golf Course","Manitou Beach","MI","USA","14600 Us 223","2023-04-11 06:49:54",NULL,"012141520855159247268","Devils Lake",18,True,NULL,NULL,NULL
"1440527928401990","Diamond Springs Golf Course","Hamilton","MI","USA","3400 34Th Street","2023-09-18 21:33:11",NULL,"0121440527928396252","Diamond Springs Golf Course",18,True,NULL,NULL,NULL
"141520610935718000","Egypt Valley  Country Club","Ada","MI","USA","7333 Knapp St Ne","2023-04-22 10:14:03",NULL,"012141520855717947274","Ridge",18,True,NULL,NULL,NULL
"141520610935718000","Egypt Valley  Country Club","Ada","MI","USA","7333 Knapp St Ne","2023-04-22 10:14:03",NULL,"012141520855684997091","Valley",18,True,NULL,NULL,NULL
"141520610936467000","Escanaba Country Club","Escanaba","MI","USA","1800 10Th Ave S","2023-05-31 14:24:52",NULL,"012141520856043788783","Escanaba",18,True,NULL,NULL,NULL
"1473455152271900","Farmington Hills golf Club - Farmington Hills - MI","Farmington Hills ","Mi","USA","37777 Eleven Mile Court","2023-07-26 03:32:20",NULL,"0121473455152271058","Farmington Hills golf club",18,True,NULL,NULL,NULL
"141520610938014000","Four Lakes Country Club","Edwardsburg","MI","USA","22786 Us Hwy 12 E","2023-07-11 07:58:13",NULL,"012141520856866101488","Four Lakes",18,True,NULL,NULL,NULL
"141520610937465000","Flint Golf Club","Flint","MI","USA","3100 Lakewood Dr","2023-09-20 04:59:18",NULL,"012141520856614575135","Flint",18,True,"48507",NULL,NULL
"141520610939752000","Gleneagle Golf Club","Hudsonville","MI","USA","6150 14Th Ave","2023-06-03 12:13:52",NULL,"012141520857852331220","18-hole course",18,True,NULL,NULL,NULL
"141520610940316000","Golf Club at Thornapple Pointe","Grand Rapids","MI","USA","7211 48Th St. Se","2023-06-13 12:59:09",NULL,"0121315851163855","18-hole course",18,False,NULL,NULL,NULL
"141520610940715000","Gracewil Country Club","Grand Rapids","MI","USA","2597 4 Mile Rd Nw","2023-08-26 09:38:00",NULL,"012141520858238082180","East",18,True,NULL,NULL,NULL
"141520610940715000","Gracewil Country Club","Grand Rapids","MI","USA","2597 4 Mile Rd Nw","2023-08-26 09:38:00",NULL,"012141520858270595593","West",18,True,NULL,NULL,NULL
"1688840253149870","Grand Beach Golf Course"," New Buffalo","MI","USA","48200 Perkins Blvd","2023-08-30 14:00:29",NULL,"0121688840933834651","18-hole course",18,True,NULL,NULL,NULL
"141520610981680000","Grand Rapids/Sparta Moose Family Center and Privat","Sparta","MI","USA","11510 N Division","2023-06-21 06:42:15",NULL,"011141520878359008665","Grand Rapids Sparta Moose",9,True,NULL,NULL,NULL
"141520610941464000","Grand View Golf Course","New Era","MI","USA","5464 68Th Ave","2023-08-30 04:56:47",NULL,"012141520858651721826","Grand View",18,True,NULL,NULL,NULL
"141520610943181000","Gull Lake View Resort","Augusta","MI","USA","7417 N 38Th St","2023-08-20 18:44:01",NULL,"0121309630107101","Bedford Valley",18,True,NULL,NULL,NULL
"141520610943181000","Gull Lake View Resort","Augusta","MI","USA","7417 N 38Th St","2023-08-20 18:44:01",NULL,"012141520859380203435","East",18,True,NULL,NULL,NULL
"141520610943181000","Gull Lake View Resort","Augusta","MI","USA","7417 N 38Th St","2023-08-20 18:44:01",NULL,"012141520859446004180","Stonehedge North",18,True,NULL,NULL,NULL
"141520610943181000","Gull Lake View Resort","Augusta","MI","USA","7417 N 38Th St","2023-08-20 18:44:01",NULL,"012141520859489869152","Stonehedge South",18,True,NULL,NULL,NULL
"141520610943181000","Gull Lake View Resort","Augusta","MI","USA","7417 N 38Th St","2023-08-20 18:44:01",NULL,"012141520859412781775","West",18,True,NULL,NULL,NULL
"141520610944289000","Hawks Head Golf Club","South Haven","MI","USA","523 Hawksnest Drive","2023-07-17 04:22:16",NULL,"0121317070403301","18-hole course",18,False,NULL,NULL,NULL
"141520610944484000","Heather Hills Golf Club","Romeo","MI","USA","3100 Mckail Rd","2023-07-19 12:29:54",NULL,"012141520860192906381","18-hole course",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"011141520860827859012","Blue + Blue",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"012141520860827859012","Blue + White",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"013141520860827859012","Blue + Red",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"021141520860827859012","White + Blue",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"022141520860827859012","White + White",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"023141520860827859012","White + Red",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"031141520860827859012","Red + Blue",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"032141520860827859012","Red + White",18,True,NULL,NULL,NULL
"141520610945442000","Hickory Ridge Golf Club","Galesburg","MI","USA","65 N 30Th St","2024-07-22 09:45:08",NULL,"033141520860827859012","Red + Red",18,True,NULL,NULL,NULL
"141520610945742000","Highland Golf Club","Escanaba","MI","USA","Us Hwy 2 & 41","2024-04-13 15:28:18",NULL,"012141520861016607355","Highland",18,True,NULL,NULL,NULL
"141520610946346000","Huckleberry Creek Golf Course","Pewamo","MI","USA","2900 N Hubbardston Rd","2023-09-14 16:52:00",NULL,"012141520861210548188","Huckleberry Creek",18,True,NULL,NULL,NULL
"141520610947514000","Indian Run Golf Course","Scotts","MI","USA","6359 E Rs Ave","2024-12-19 09:55:42",NULL,"0121408481532519398","18-hole course",18,True,NULL,NULL,NULL
"141520610947689000","Indian Trails Golf Course","Grand Rapids","MI","USA","2776 Kalamazoo Ave Se","2023-10-05 00:44:12",NULL,"012141520861826823499","Indian Trails",18,True,NULL,NULL,NULL
"141520610947978000","Interlochen Golf Club","Interlochen","MI","USA","10586 Us Hwy 31 S","2023-10-14 06:29:48",NULL,"012141520861960666031","Interlochen",18,True,NULL,NULL,NULL
"141520610948328000","Ironwood Golf Course","Byron Center","MI","USA","3750 64Th St","2024-04-29 07:24:13",NULL,"012141520862092914987","Ironwood",18,True,NULL,NULL,NULL
"141520610948977000","Kent Country Club","Grand Rapids","MI","USA","1600 College Ave Ne","2023-10-10 13:58:39",NULL,"012141520862584549981","Kent",18,True,NULL,NULL,NULL
"141520610949256000","Kings Challenge Golf Club","Cedar","MI","USA","4600 Club Drive","2024-07-31 15:06:04",NULL,"01214152086274258731","Manitou Passage",18,True,NULL,NULL,NULL
"141520610951173000","Leland Country Club","Leland","MI","USA","184 N 5Th St","2024-11-08 07:19:15",NULL,"012141520863626936775","Leland",18,True,NULL,NULL,NULL
"141520610952846000","Manistee National Golf Club ","Manistee","MI","USA","4797 Us 31 S","2024-01-04 07:05:26",NULL,"012141520864378718877","Canthooke Valley",18,False,NULL,NULL,NULL
"141520610952846000","Manistee National Golf Club ","Manistee","MI","USA","4797 Us 31 S","2024-01-04 07:05:26",NULL,"012141520864413017797","Cutters Ridge ",18,False,NULL,NULL,NULL
"1463417651455680","Manitou Passage Golf Club","Cedar","MI","USA","4600 Club Drive","2024-08-03 18:26:17",NULL,"0121463417651449733","Manitou Passage Golf Club",18,True,NULL,NULL,NULL
"141520610953140000","Maple Hill Golf Course","Grandville","MI","USA","5555 Ivanrest Ave Sw","2023-02-27 07:55:12",NULL,"012141520864549654160","Maple Hill",18,False,NULL,NULL,NULL
"141520610953584000","Marquette Trails Golf Club","Baldwin","MI","USA","6409 West 76Th St","2024-10-24 04:12:45",NULL,"012141520864921345084","Marquette Trails",18,True,NULL,NULL,NULL
"141520610954748000","Michigan Tech University Golf Club","Houghton","MI","USA","46789 Us 41","2024-01-23 16:21:56",NULL,"012141520865426975045","Piligram/Portage",18,True,NULL,NULL,NULL
"141520610956645000","North Kent Golf Course","Rockford","MI","USA","11029 Stout Ave Ne","2024-08-13 16:44:33",NULL,"012141520866589208259","North Kent",18,True,NULL,NULL,NULL
"141520610957144000","Northwood Golf Course","Fremont","MI","USA","2888 S Comstock Ave","2024-08-17 17:22:26",NULL,"012141520866771266280","18-hole course",18,True,NULL,NULL,NULL
"141520610957144000","Northwood Golf Course","Fremont","MI","USA","2888 S Comstock Ave","2024-08-17 17:22:26",NULL,"0121572552752773207","Northwood Seniors",18,False,NULL,NULL,NULL
"141520610957264000","Oak Crest Golf Club","Norway","MI","USA","N1475 Us Hwy 8","2024-02-20 06:14:16",NULL,"01214152086684120559","Oak Crest",18,True,NULL,NULL,NULL
"1682474181413510","Old Mill Golf Club","Schoolcraft","MI","USA","6101 W Xy Ave","2023-04-26 03:13:54",NULL,"012168247459543823","18-hole course",18,True,NULL,NULL,NULL
"141520610958252000","Olde Mill Golf Course","Schoolcraft","MI","USA","6101 W Xy Ave","2021-04-14 16:19:39",NULL,"012141520867325585288","Olde Mill",18,False,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"011141520867432410694","Front + Front",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"012141520867432410694","Front + Back",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"013141520867432410694","Front + East",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"021141520867432410694","Back + Front",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"022141520867432410694","Back + Back",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"023141520867432410694","Back + East",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"031141520867432410694","East + Front",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"032141520867432410694","East + Back",18,True,NULL,NULL,NULL
"141520610958447000","Orchard Hills Golf Club","Shelbyville","MI","USA","714 -125Th Ave","2024-09-20 15:45:45",NULL,"033141520867432410694","East + East",18,True,NULL,NULL,NULL
"141520610959615000","Pigeon Creek Golf Club","West Olive","MI","USA","10195 120Th Ave","2024-08-26 14:45:22",NULL,"01214152086807492432","18-hole course",18,False,NULL,NULL,NULL
"1179023523372","Pigeon Creek Golf Course","West Olive","MI","USA","10195 120Th Avenue","2023-09-20 08:15:03",NULL,"0121179023523372","18-hole course",18,False,NULL,NULL,NULL
"141520610961986000","Portage Lake Golf Club","Houghton","MI","USA","46789 Us 41","2024-12-03 17:19:17",NULL,"012141520869220294058","Portage Lake",18,True,NULL,NULL,NULL
"141520610962660000","Quail Ridge Golf Club","Ada","MI","USA","8375 36Th St Se","2021-04-14 16:19:39",NULL,"012141520869478095156","Quail Ridge",18,False,NULL,NULL,NULL
"141520610962840000","Railside Golf Club","Byron Center","MI","USA","2500 76Th St Sw","2021-04-14 16:19:39",NULL,"012141520869542487093","Railside",18,False,NULL,NULL,NULL
"141520610963713000","Red Fox Run Golf Course","Gwinn","MI","USA","217 5Th St","2021-04-14 16:19:39",NULL,"012141520869886294551","Red Fox Run",18,False,NULL,NULL,NULL
"141520610964492000","Riverside Country Club","Menominee","MI","USA","3001 14Th Ave","2021-04-14 16:19:39",NULL,"012141520870162963919","Riverside",18,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"011141520871188740634","3 Hole",9,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"011141520871221057586","Blue",9,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"012141520871058427536","Blue/White",18,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"0111415208713467417","Gold",9,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"012141520871156332860","Gold/Red",18,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"011141520871333323946","Red",9,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"01214152087119166964","Red/Blue",18,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"0111712957940653018","Silver",9,False,NULL,NULL,NULL
"141520610966444000","Saskatoon Golf Club","Alto","MI","USA","9038 92Nd St","2024-04-14 11:18:44",NULL,"011141520871254289044","White",9,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"011141520871577766597","Gold",9,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"012141520871512938268","Gold/Red",18,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"012141520871471174258","Gold/White",18,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"011141520871610673642","Red",9,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"012141520871545386418","Red/White",18,False,NULL,NULL,NULL
"141520610966838000","Scott Lake Country Club","Comstock Park","MI","USA","911 Hayes Rd Ne","2021-04-14 16:19:39",NULL,"011141520871643289743","White",9,False,NULL,NULL,NULL
"141520610966923000","Selfridge Golf Course","Harrison Township","MI","USA","Bldg 599 Selfridge Ang Base","2021-04-14 16:19:39",NULL,"0121223835517269","18-hole course",18,False,NULL,NULL,NULL
"141520610966923000","Selfridge Golf Course","Harrison Township","MI","USA","Bldg 599 Selfridge Ang Base","2021-04-14 16:19:39",NULL,"012141520871685712989","Selfridge",18,False,NULL,NULL,NULL
"141520610966923000","Selfridge Golf Course","Harrison Township","MI","USA","Bldg 599 Selfridge Ang Base","2021-04-14 16:19:39",NULL,"0121241370740111","Selfridge Golf Course",18,False,NULL,NULL,NULL
"141520610967303000","Sharp Park Golf Course","Jackson","MI","USA","2800 4Th St","2021-04-14 16:19:39",NULL,"012141520871934588740","Sharp Park",18,False,NULL,NULL,NULL
"141520610967582000","Silver Lake Country Club","Rockford","MI","USA","7901 Greenbrier Cir Ne","2021-04-14 16:19:39",NULL,"012141520872120534190","Silver Lake",18,False,NULL,NULL,NULL
"1404466611484240","Southmoore Golf Course","Burton","mi","USA","G-4312 S Dort Hwy","2021-04-14 16:19:14",NULL,"0121404466611477480","Southmoore Golf Course",18,False,NULL,NULL,NULL
"141520610968526000","Spring Valley Golf Course","Hersey","MI","USA","18396 W Us 10","2021-04-14 16:19:39",NULL,"011141520872343566572","Spring Valley",9,False,NULL,NULL,NULL
"141520610969085000","St Ignace Golf & Country Club","St. Ignace","MI","USA","West Us 2","2021-04-14 16:19:39",NULL,"011141520872644990878","St Ignace",9,False,NULL,NULL,NULL
"141520610970498000","Sunnybrook Country Club","Grandville","MI","USA","624 Port Sheldon Rd Sw","2021-04-14 16:19:39",NULL,"012141520873119880994","Sunnybrook",18,False,NULL,NULL,NULL
"1342142034750210","Tanglewood Golf Course","Sault Ste. Marie","MI","USA","2600 W. 16Th Avenue","2021-04-14 16:19:07",NULL,"0121342142034717124","18-hole course",18,False,NULL,NULL,NULL
"1315963071793","The Beeches Golf Club","South Haven","MI","USA","09601 68Th Street","2021-04-14 16:19:08",NULL,"0121315963071790","Beeches Golf Club",18,True,NULL,NULL,NULL
"141520610971836000","The Colonial Golf Course","Hart","MI","USA","2763 N 72Nd Ave","2021-04-14 16:19:39",NULL,"012141520873859729430","The Colonial",18,False,NULL,NULL,NULL
"141520610972016000","The Emerald at Maple Creek","St. Johns","MI","USA","8103 N Us Hwy 27","2021-04-14 16:19:39",NULL,"012141520873941369865","18-hole course",18,False,NULL,NULL,NULL
"141520610972385000","The Highlands","Grand Rapids","MI","USA","2715 Leonard St Nw","2021-04-14 16:19:39",NULL,"012141520874093909780","The Highlands",18,False,NULL,NULL,NULL
"1595257075621770","Sweetgrass Golf Club","Harris","MI","USA","W399 Hwy 2","2021-04-14 16:20:11",NULL,"0121595257075621771","18-hole course",18,True,"49845",NULL,NULL
"141520610972655000","The Legacy Golf Club","Ottawa Lake","MI","USA","7677 Us 223","2021-04-14 16:19:39",NULL,"012141520874233416677","The Legacy",18,True,NULL,NULL,NULL
"1531600806943110","The Links at Cyrstal Lake","Pontiac","MI","USA","800 Golf Drive","2021-04-14 16:20:05",NULL,"0121531600806939221","The Links at Cyrstal Lake",18,False,NULL,NULL,NULL
"1443377218928000","The Links at Rolling Meadows","Holland","MI","USA","380 W 48Th Street","2021-04-14 16:19:57",NULL,"0111443377218922176","The Links at Rolling Meadows",9,False,NULL,NULL,NULL
"141520610974002000","The Pines Golf Course","Wyoming","MI","USA","5050 Byron Center Ave Sw","2021-04-14 16:19:40",NULL,"0121154030449149","18-hole course",18,False,NULL,NULL,NULL
"141520610974002000","The Pines Golf Course","Wyoming","MI","USA","5050 Byron Center Ave Sw","2021-04-14 16:19:40",NULL,"012141520874895049243","The Pines",18,False,NULL,NULL,NULL
"1560303760303310","Three Fires Golf Club","Holland","MI","USA","6045 136Th Avenue","2023-09-21 09:50:25",NULL,"0121560303760299839","Blue Red Course",18,False,NULL,NULL,NULL
"1560303760303310","Three Fires Golf Club","Holland","MI","USA","6045 136Th Avenue","2023-09-21 09:50:25",NULL,"0121560304559952269","Blue White",18,False,NULL,NULL,NULL
"1560303760303310","Three Fires Golf Club","Holland","MI","USA","6045 136Th Avenue","2023-09-21 09:50:25",NULL,"0121560304868645992","Red White",18,False,NULL,NULL,NULL
